NYSE / NASDAQ Mining Company Date,RIO - Adj Close,RIO - Volume,SQM - Adj Close,SQM - Volume,FCX - Adj Close,FCX - Volume,BHP - Adj Close,BHP - Volume,NEM - Adj Close,NEM - Volume,SCCO - Adj Close,SCCO - Volume,HBM - Adj Close,HBM - Volume,ERO - Adj Close,ERO - Volume,VALE - Adj Close,VALE - Volume
19/06/17,21.729475,2430800,24.319592,954600,10.706033,14190100,22.335705,4519760,26.703625,4365400,25.512285,392100,4.802961,353800,,,5.052061,25775900
20/06/17,21.037453,4195300,24.025812,731600,10.382727,16799300,21.555134,5739968,26.671143,3273600,24.740749,604100,4.606922,612800,,,4.888482,26112100
21/06/17,21.214611,3200700,23.302105,1183500,10.355013,12554700,21.542339,5331252,26.922905,2643700,24.99058,402400,4.606922,633800,,,5.001729,25074000
22/06/17,21.430521,5617400,23.402416,997200,10.576712,14726500,21.715088,5047527,27.207157,3545800,25.269806,570400,4.999001,627000,,,5.096101,39189300
23/06/17,21.685184,2726200,23.87534,1146600,10.863066,20746900,21.855846,2008608,27.458931,4271400,25.629868,1206500,5.09702,505500,,,5.140141,28376600
26/06/17,21.746082,1794900,23.975657,883400,10.91849,13970200,21.740681,2080464,27.426449,3288600,25.740084,558600,5.24405,414200,,,5.247096,20459800
27/06/17,22.249878,5701900,23.882505,669600,10.82612,14693900,22.015797,5414878,26.857937,5678500,25.247768,688900,5.489098,822200,,,5.297429,37975300
28/06/17,22.792421,3386500,24.032976,551000,11.075525,12231500,22.687595,4547561,26.83357,3801700,25.40942,628000,5.783158,1007700,,,5.486173,27564300
29/06/17,23.163342,3158200,23.810846,529300,11.158659,16257000,22.783567,2452412,26.175726,5850800,25.549036,902000,5.685138,938600,,,5.498756,22201500
30/06/17,23.423546,2719800,23.660372,514700,11.094,14791100,22.770773,2315762,26.30567,4588500,25.446159,477300,5.636128,655400,,,5.505047,17682200
03/07/17,24.137707,3051000,24.061646,309100,11.269507,8517400,23.148256,1517498,25.899591,4024600,25.784168,487800,5.832167,191700,,,5.612003,12587400
05/07/17,23.966089,4896300,24.763861,1321100,11.241796,13967000,23.289015,5470368,26.541197,8030800,25.901735,777200,5.587118,565500,,,5.498756,31054800
06/07/17,23.883045,3800500,24.513065,917100,10.983152,12965500,23.640909,4728490,26.216333,3853400,25.53434,1172600,5.587118,843100,,,5.511338,22549400
07/07/17,24.082344,3721300,25.172287,894200,10.992388,12151400,23.813662,2791178,26.013294,4185500,25.703341,458700,5.587118,519300,,,5.51763,23310400
10/07/17,24.480951,4726100,25.494736,858000,11.565104,24245200,24.082375,2429431,26.419373,4399600,26.298527,736900,5.783158,637700,,,5.718957,25125100
11/07/17,24.757759,4563500,25.337093,845300,11.620527,19193800,24.421474,2989819,26.760477,3962300,26.438141,665200,6.224246,810500,,,5.794456,20199600
12/07/17,24.741152,2660300,26.060812,1073900,11.334169,23912500,24.61342,3235542,26.939157,3979500,26.746759,949700,6.371275,858800,,,5.857371,24644800
13/07/17,24.66918,2438300,25.989149,636200,11.528152,17865300,24.722187,2359145,26.752356,3917300,26.871679,472700,6.322265,405900,,,5.706375,50708400
14/07/17,25.006891,3529400,26.275776,525600,11.639002,11896500,25.208441,2509471,27.044724,4396800,27.253773,575400,6.322265,429300,,,5.819621,23995300
17/07/17,25.1619,2513400,26.583885,545300,12.008492,27319800,25.361992,2504762,27.393955,3600000,27.871004,837100,6.763354,892500,,,5.851078,32473800
18/07/17,25.178509,3872400,26.892002,508500,12.008492,15330900,25.227629,2624261,27.377714,5626200,27.782831,511600,6.812363,723300,,,5.926575,21226700
19/07/17,25.112074,2167700,27.171452,388000,12.110102,14095000,25.47076,2507901,27.515783,4668400,27.900396,588500,6.714343,453500,,,5.926575,16723800
20/07/17,24.658112,2950300,27.501059,581100,12.045442,13210900,25.086874,2763041,27.548269,5921200,27.724049,672400,6.322265,708700,,,5.744123,28557800
21/07/17,24.436661,3276100,27.680204,526700,12.01773,11718700,24.818157,2773242,27.929976,4465800,27.797527,425500,6.567315,425100,,,5.674917,28733000
24/07/17,24.303795,4568100,27.522562,806000,11.971542,14713200,24.882137,2176870,27.53203,4849100,28.025314,530400,6.763354,318000,,,5.781871,20941000
25/07/17,25.427635,6872400,27.973984,460100,13.735868,74121800,25.726686,5608027,29.432465,8897500,28.914415,914800,7.302462,916100,,,6.020949,55246600
26/07/17,25.477467,4256700,28.253439,622700,13.911377,37215700,26.078575,3185209,30.017212,7671400,29.186296,851800,7.841569,1198000,,,5.907703,41177400
27/07/17,25.394417,3077400,28.640379,839600,13.394089,32957100,26.104174,2366207,29.594887,7528300,28.899727,786400,7.302462,930800,,,5.920285,24826100
28/07/17,25.804098,3720300,29.242279,785100,13.486459,17858300,26.321707,2226194,30.098427,4348100,28.995245,528200,7.498501,560800,,,6.083864,25810300
31/07/17,26.230383,4547400,29.457239,756100,13.504934,17123900,26.654406,2277648,30.187761,5294800,28.907076,721400,7.64553,415000,,,6.310357,37636600
01/08/17,26.09198,3056400,29.442905,683800,13.384848,19010000,26.481659,1578929,30.033453,5270600,29.039339,989800,7.64553,580400,,,6.222276,21132100
02/08/17,25.471928,3787300,29.643538,795300,13.274003,17689400,26.334503,1859515,29.94412,3854000,28.943819,806500,7.54751,444600,,,6.228567,24107700
03/08/17,25.56604,1874200,30.102131,1023200,13.274003,20389100,26.104174,1651794,29.716717,4405600,28.980547,759500,7.54751,600000,,,6.178236,13061700
04/08/17,25.925898,2267800,30.732697,821500,13.310949,14822800,26.366495,1970606,29.359369,4072500,28.4515,1088300,7.302462,657700,,,6.272607,21540100
07/08/17,26.490583,2989800,30.661039,841000,13.578832,14260500,26.865541,2163978,29.375624,3291800,28.650608,630900,7.253452,515400,,,6.511683,24582400
08/08/17,26.180557,3563700,30.288435,1090200,13.366376,15750600,26.532839,2021611,29.02639,4745500,28.967724,655500,7.59652,860800,,,6.417311,44411500
09/08/17,26.163549,3812900,30.24544,579000,13.477221,13142600,26.462465,1533640,29.318764,4514500,28.945602,550100,7.302462,538200,,,6.316648,28459200
10/08/17,25.715776,2259800,29.478731,711600,13.070783,17626000,25.989002,2270922,29.594887,4600100,28.429369,792400,7.057413,763300,,,6.19711,29824300
11/08/17,25.285007,5583500,29.442905,582500,12.895273,19768300,25.816261,2608119,29.667988,4370100,28.303997,839800,6.959393,909800,,,6.096446,25154700
14/08/17,25.370029,2486500,29.951658,492900,13.070783,17354000,25.886637,1954015,29.25379,5183600,28.84236,802000,7.106422,415200,,,6.121612,33752000
15/08/17,25.058285,3159400,30.166624,429800,12.90451,14954900,25.63711,2303319,29.050745,3870400,28.473621,797600,7.057413,625900,,,6.153069,21438700
16/08/17,25.642092,2830200,31.00498,785300,13.643497,24242900,26.3409,2690624,29.343126,4766700,29.432325,1833700,7.988597,1306000,,,6.354397,45295500
17/08/17,25.12064,1994900,30.797184,547100,13.11697,18107400,25.886637,2026095,29.278158,5008500,28.775984,1043400,7.59652,834800,,,6.115322,31374500
18/08/17,25.302015,1906600,30.747019,376300,13.070783,15434300,25.848246,2052663,29.09947,7433100,28.849724,704000,7.743549,686200,,,6.310357,30590500
21/08/17,25.619421,2226000,31.327421,666400,13.606544,23227700,26.174549,2071272,29.732962,4879000,29.542942,674400,8.13563,976700,,,6.285191,33831200
22/08/17,26.157885,4196700,31.743021,688500,13.920612,31871100,26.49445,3286548,29.643618,3412200,30.103416,996900,8.13563,577300,,,6.291482,22043000
23/08/17,26.815374,7937300,31.807514,494800,14.123835,20105800,26.711988,3507049,30.033453,3033800,30.007557,602700,8.331667,593900,,,6.499101,27962800
24/08/17,26.974081,3737800,33.004147,1854100,14.308579,22766000,26.686398,3331724,29.903513,4823200,30.317293,507200,8.674737,632900,,,6.744469,35633700
25/08/17,27.030758,3351000,34.186443,1245000,14.123835,18066300,27.230232,5878860,30.04158,4172200,30.029675,721400,8.576715,872000,,,6.719302,32261500
28/08/17,27.223467,1703900,33.821014,754100,14.345527,13379300,27.402983,2543661,31.105495,9008700,30.804018,1121200,8.772757,669900,,,6.807383,24179300
29/08/17,27.26882,2793200,33.677692,717200,14.049936,30041500,27.511749,2112412,30.894348,7078800,30.538528,1318700,8.723747,805100,,,6.826258,22907500
30/08/17,27.155453,3006800,33.068634,801200,13.449511,23625900,27.396582,2888593,30.910582,3991500,29.697815,1372200,8.478696,741900,,,6.801093,19479100
31/08/17,27.818607,4176100,33.627544,1322100,13.652732,19899600,27.831654,4352170,31.137983,6009400,30.014925,1046400,8.527707,586300,,,6.96467,43028700
01/09/17,28.073675,2535400,34.422909,1176200,13.920612,12883200,28.253925,2720555,31.397877,3958500,30.457403,626100,8.821766,639700,,,7.109374,25502600
05/09/17,27.682575,4863000,34.394241,851400,13.661969,20255000,28.196348,4404409,31.470964,6590900,30.007557,1367900,8.870776,1237100,,,7.159708,46083900
06/09/17,27.85829,2098200,34.895821,775600,13.911377,15729800,28.497059,2528528,31.170467,6326900,30.41316,819800,9.017806,729900,,,7.235205,25916100
07/09/17,28.073675,1986500,35.823189,1154600,14.049936,15432400,28.80368,2651726,32.161297,5894400,30.273043,950000,8.731339,688700,,,7.323286,16835200
08/09/17,27.359503,3285200,34.98539,969700,13.153918,27484000,28.046896,5286076,31.92577,5478700,29.196341,1087000,7.799342,1393800,,,6.989835,44852800
11/09/17,27.9093,2116600,37.419346,1401900,13.292479,19728100,28.510101,3792119,31.040527,5813700,29.594576,642600,7.701237,436100,,,7.077917,19865100
12/09/17,28.147356,2701900,37.701023,1967300,13.20934,20798600,28.673206,2464070,31.146103,2828800,29.498699,589200,7.652184,585000,,,7.103083,20173800
13/09/17,27.682575,2265700,39.232174,2174600,12.876797,23721600,28.223043,2612266,30.824684,3822500,28.997213,923500,7.357869,890900,,,6.945795,31600200
14/09/17,27.183794,2715800,39.983292,1824500,12.802899,17270200,27.772882,2996994,30.971146,7749900,28.923477,753100,7.455975,840200,,,6.757052,41595600
15/09/17,26.996756,3392000,41.933353,2406300,12.821374,21270500,27.283583,2424275,30.80027,4936400,29.01935,1273600,7.357869,398500,,,6.826258,25929900
18/09/17,27.342495,2019700,42.590588,2353500,13.052307,14095900,27.577164,2369458,30.743298,4079200,29.4102,1383100,7.455975,605300,,,6.864007,22894700
19/09/17,27.461527,2079600,44.742874,2547500,13.375613,21264600,27.551065,3124675,30.995564,3408400,29.904308,860400,7.505027,440400,,,6.782218,30295400
20/09/17,27.104443,3282200,41.47834,5380400,13.098495,18449500,27.433634,2597805,30.621243,6197300,29.314329,744100,7.603132,905400,,,6.66268,36281300
21/09/17,27.121447,3621400,42.395576,1673700,12.913747,16535200,27.205292,2901372,30.458488,4408500,29.218456,915300,7.505027,465000,,,6.492809,42322900
22/09/17,27.104443,2006700,40.792213,2616500,12.987647,12562800,27.192244,2113758,30.832823,2859900,28.84236,576000,7.308817,575800,,,6.392145,28921200
25/09/17,26.685011,2300000,38.257145,3233100,12.830612,15655900,26.924757,2165099,31.434994,4058500,28.78335,522700,7.063555,531200,,,6.19711,38577300
26/09/17,26.418613,2929800,38.033245,1871600,12.922986,13522200,26.4485,3648743,30.897919,5120100,28.525242,779600,6.916398,398700,,,6.228567,21794100
27/09/17,26.611324,1970100,39.846062,1438400,12.932221,11806200,26.4485,2429992,30.27947,6567700,28.687489,825900,6.916398,640100,,,6.285191,39237600
28/09/17,26.611324,2406400,39.932743,1469200,13.320191,20050600,26.415886,2443556,30.6131,5976900,29.218456,1089000,7.357869,591600,,,6.253733,25772100
29/09/17,26.747353,1546300,40.199974,1344800,12.969172,15716600,26.441978,2494449,30.523586,2775000,29.321714,743900,7.308817,621500,,,6.335521,26671800
02/10/17,27.166794,1803900,40.30109,1444800,13.246292,14783800,26.657272,2426180,30.824684,3461600,29.321714,1190700,7.357869,667700,,,6.329231,16415000
03/10/17,27.427519,2229700,41.5289,1737800,13.523409,13404400,26.794277,1650785,31.109486,2658000,30.110794,994200,7.603132,614400,,,6.486519,37115000
04/10/17,27.501202,1373900,42.93005,1854500,13.421798,15923700,26.833422,1935294,30.987425,2984900,30.317293,847100,7.603132,445900,,,6.524267,28213000
05/10/17,27.62023,1864500,42.74226,1701900,13.62502,25633000,26.911711,2070487,30.881634,2441000,30.84827,1392700,7.750289,714100,,,6.411021,21930800
06/10/17,27.818607,2709100,42.56892,1548900,13.237053,16569700,26.970428,1724995,30.971146,5167500,30.708147,834200,7.701237,364000,,,6.373271,18157400
09/10/17,27.24614,3612100,42.280022,596400,13.227816,9521700,26.820375,2729747,31.150171,2014100,30.199306,1012900,7.701237,413300,,,6.171944,21734000
10/10/17,27.353832,2010600,42.496704,672500,13.310949,13056000,27.094381,3943566,30.840952,2735300,30.641768,901100,7.799342,508900,,,6.178236,29726000
11/10/17,27.064768,1808100,41.752781,1550900,13.329428,14389000,26.696417,3524872,30.987425,3375600,30.774517,1087300,7.848394,433600,,,6.159362,28731300
12/10/17,27.25181,2230400,41.882801,712300,13.403324,14161500,26.768183,1779700,31.239691,2754700,31.312868,1238500,7.897446,615400,,,6.203402,21165800
13/10/17,28.345734,3803100,43.262272,1195200,13.62502,13737500,27.531494,2932872,31.402431,2230600,31.829088,1335600,7.799342,746300,,,6.574599,59731000
16/10/17,28.351408,2595900,44.381752,1944500,14.105361,26132000,27.825077,3977532,30.91419,3928600,32.227322,1332300,8.191762,2238600,,,6.606056,41961000
17/10/17,28.221045,1936300,43.305611,1936700,13.791292,22915200,27.675024,2608007,31.207136,3923800,32.065083,711400,7.897446,1093700,,,6.455062,24116400
18/10/17,27.217802,5009300,43.767841,874800,13.69892,15252000,27.07481,5857898,30.808407,3320100,32.028214,814500,7.701237,1146800,,,6.385855,23445800
19/10/17,27.280151,2202000,42.821709,1145300,13.680444,15985600,27.113953,3248770,30.792131,4402200,31.924965,786800,7.701237,611900,,,6.499101,23340600
20/10/17,27.416183,2163600,42.82893,633700,13.69892,14307100,26.924757,2626727,30.751442,3477600,31.806973,957900,7.652184,566100,,,6.467643,37692100
23/10/17,27.183794,1115100,42.901161,545000,13.680444,16018400,26.892134,1744724,30.409668,4231400,32.020836,914700,7.701237,840700,,,6.322941,19053500
24/10/17,27.195131,1712900,44.049519,2120400,14.068409,20956000,27.094381,1467613,30.214369,4038100,32.721436,1586400,7.799342,812700,,,6.530558,28658100
25/10/17,26.696341,1941200,43.218937,1712600,13.578832,30437900,26.58551,2436830,29.905146,8935900,32.19046,1393300,7.505027,968100,,,6.499101,22195700
26/10/17,26.75869,2291800,43.413948,1228700,13.569596,16863100,26.670319,2872002,29.140228,8556300,31.87335,1427100,7.357869,541300,,,6.215983,38367800
27/10/17,26.89473,1788500,43.117828,556400,13.052307,22874000,26.526793,2446695,29.13208,4602400,31.327625,917000,7.259765,1003900,,,6.297773,26139800
30/10/17,26.82671,1738100,43.182835,860600,12.876797,15066100,26.611605,2315874,29.481998,4744300,31.541477,853300,7.357869,449600,,,6.178236,35214300
31/10/17,27.166794,1845100,43.146721,2050900,12.913747,14397600,26.735558,1489136,29.425037,4114400,31.674232,1490400,7.308817,500500,,,6.159362,21006100
01/11/17,27.790272,2660900,44.258965,1570200,13.283239,18478800,27.420584,4711339,29.04257,4001700,31.7111,927400,7.603132,1060300,,,6.316648,30209100
02/11/17,28.045332,1899600,41.926132,2831100,13.14468,13059600,27.922937,3509739,29.685434,5469600,31.666855,579400,7.603132,1005800,,,6.455062,24143400
03/11/17,27.9093,1358400,42.503925,1366600,13.070783,8681300,27.498875,2385040,29.327385,3430000,31.629984,689600,7.554079,490700,,,6.348105,31077100
06/11/17,28.561123,2318200,42.56892,904800,13.523409,14020600,28.320904,4433331,29.595921,4346800,32.787804,1026400,7.946501,781500,,,6.624929,30540200
07/11/17,28.277723,2144200,43.21172,959100,13.440273,10559000,28.203466,2959888,29.327385,4340000,32.646908,908900,7.799342,509200,,,6.492809,25876000
08/11/17,28.623468,2300400,43.204494,916100,13.726631,15949400,28.5623,3843461,29.547092,3161200,32.921291,812900,7.946501,637800,,,6.536849,18140900
09/11/17,27.841282,3413100,41.861126,1423100,13.59731,15859900,27.994699,3610629,29.197187,4218400,32.698803,1141600,7.897446,966800,,,6.373271,18712700
10/11/17,28.062342,1695600,41.716675,920000,13.310949,13518200,27.909887,1868483,28.904245,4663200,32.565323,958400,7.799342,375200,,,6.335521,21940600
13/11/17,27.886627,1957500,42.778366,818500,13.329428,9908200,27.8577,2392550,29.058849,4428500,32.580147,690800,7.848394,413400,,,6.354397,19119600
14/11/17,27.206465,2870900,41.839462,871100,12.747477,27677700,27.198771,3133643,29.522686,4108400,31.816252,660300,7.357869,746700,,,6.146778,33641000
15/11/17,26.957079,3204300,40.864437,1426800,12.590442,17992800,26.885616,2847452,29.35994,5011800,31.438026,892100,7.16166,524100,,,6.203402,24127600
16/11/17,26.996756,1895300,41.35556,1054500,12.581203,13654200,26.996523,3395957,29.368073,2738800,31.489933,868600,7.308817,437600,,,6.272607,21899100
17/11/17,26.974081,1933100,43.190048,1633300,12.802899,15334600,26.996523,2448152,29.465727,3139100,31.853346,831300,7.554079,633600,,,6.360688,17791100
20/11/17,27.104443,2454400,39.391068,2786200,12.886036,13823700,26.826895,2478867,29.56337,2971900,31.986832,551400,7.406923,483200,,,6.366981,22112600
21/11/17,27.234806,2579500,41.406124,1439600,13.070783,12985300,27.179193,2008832,29.595921,4109700,32.439232,1153300,7.554079,469600,,,6.58089,32473600
22/11/17,27.778936,1934200,40.821098,1331800,13.153918,9338900,27.577164,1144765,29.872606,4144300,32.491154,1198300,7.848394,521900,,,6.775928,32878300
24/11/17,28.016993,1084700,40.748882,694800,13.25553,6136300,27.864225,718449,29.848179,1705600,32.72847,204900,8.044605,498400,,,6.908047,15035700
27/11/17,27.705252,1317500,39.188835,1236900,13.015359,11047400,27.329245,2170256,30.189951,4760500,32.009087,771300,7.652184,674500,,,6.864007,15164900
28/11/17,27.608892,2108700,39.362167,1016400,13.126206,11794100,27.401016,2740957,30.222513,4724100,31.934919,1182000,7.554079,495200,,,7.128249,47030200
29/11/17,27.144114,2171800,37.859901,1550900,12.94146,11271300,27.035666,3472185,29.783079,4232800,31.519604,1408700,7.16166,789600,,,6.926922,28598100
30/11/17,27.149782,1809400,39.232174,1327200,12.858324,18073300,27.107426,1863102,30.100441,9372400,31.185873,1533100,7.112607,644600,,,6.731886,30420300
01/12/17,27.376507,2624000,39.297176,764800,13.033835,13706100,27.374922,2734007,30.263199,5074400,31.712435,1243500,7.259765,500700,,,6.857715,24423800
04/12/17,27.370842,1895500,37.96825,1173200,13.20934,16979000,27.466255,2700601,29.97839,3777300,31.979418,997000,7.357869,509900,,,7.121957,43755500
05/12/17,26.753021,2886200,37.672123,782500,13.033835,19535200,27.016092,2301189,29.457584,5984100,31.460274,2161000,7.112607,477500,,,6.96467,31164200
06/12/17,26.89473,3001300,36.557205,1255300,13.25553,22659400,26.820375,2712932,29.156502,5797400,31.2897,1409000,6.867345,589100,,,6.92063,22513000
07/12/17,26.673681,2682400,37.824326,1417600,13.708156,20610000,26.774704,1978005,29.291044,4047700,31.334187,1035700,6.818293,640800,,,6.757052,20019200
08/12/17,26.736025,2329100,37.103386,720900,13.828241,12024500,26.787754,1571418,28.867014,5314100,31.141363,951600,6.818293,564900,,,6.782218,22964100
11/12/17,27.178125,1932000,37.809757,1077600,13.874429,15509000,27.159622,1811760,28.271729,7943900,31.39353,981300,7.112607,782600,,,6.819967,18821100
12/12/17,27.036425,3417400,37.83889,910500,14.511801,24138500,27.3423,1598546,28.206509,6460400,31.356449,1166000,7.16166,692500,,,6.958379,29650800
13/12/17,27.546545,4166500,39.106014,983800,15.075279,27314300,27.635881,2001321,29.152428,7527300,32.061005,1068500,7.455975,789100,,,6.908047,25430200
14/12/17,27.240475,3277200,38.057358,862700,14.955193,23485200,27.622829,2584017,29.274736,4414400,31.823683,738300,7.455975,622300,,,6.851424,21399200
15/12/17,27.841282,3388800,38.355934,1034500,15.684938,36566000,28.105614,3974169,29.250282,11602000,32.127747,1512000,7.554079,526200,,,7.027586,30571800
18/12/17,28.272057,2297200,41.39994,3315200,16.026718,25429200,28.457907,1841915,29.886328,4531100,33.077045,1486000,7.799342,804300,,,7.266663,23132800
19/12/17,28.050997,1740200,42.550549,2222300,16.008242,17764800,28.242615,1863887,29.641695,3151700,33.381115,1125600,7.848394,639300,,,7.272953,17696600
20/12/17,28.663143,2754700,43.351597,1351200,16.31307,20886500,28.797159,2829628,29.853716,2814100,34.211758,1042900,8.093657,445800,,,7.467989,27767500
21/12/17,29.139261,2560900,42.958355,1292000,16.793413,20761700,29.397373,2892404,29.951565,3669000,34.45649,1313500,8.240813,901000,,,7.581235,22879200
22/12/17,28.957886,1619400,43.431702,535300,16.719515,13649100,29.358229,1195098,30.106497,2217800,34.271084,565100,8.387971,421300,,,7.579329,11862300
26/12/17,29.144926,2299500,43.053024,631500,17.246046,16561200,29.586573,1041297,30.636549,4347700,34.538067,482600,8.535129,291500,,,7.681064,16113400
27/12/17,29.331964,1887700,42.827274,532600,17.264517,17299500,29.860582,1127950,30.661005,4042000,34.923721,638400,8.633234,741400,5.962,0,7.623838,12115300
28/12/17,29.904442,2387400,43.009335,634300,17.80028,18291700,30.258551,1567719,30.587614,2244900,35.324211,730900,8.878497,610400,6.657,12600,7.744649,12459600
29/12/17,30.000795,2964200,43.235073,409300,17.513926,15589700,30.004116,1628477,30.595766,2725900,35.190712,736200,8.633234,667200,7.247,18900,7.776442,13083500
02/01/18,31.032379,3907400,44.786217,837900,18.262144,21899900,31.002289,2971883,31.11767,5325800,36.266083,932000,9.025654,676100,7.187,14000,8.119802,19189400
03/01/18,31.145739,2849200,44.727951,706000,17.985027,20673600,31.126249,2792747,30.856724,5143600,36.332829,829900,8.976601,651200,6.86,200,8.170671,20449600
04/01/18,31.004034,2377700,44.946419,903300,18.234428,19540500,31.184965,2648138,31.1992,3876000,36.147423,632200,9.270917,846400,6.86,0,8.157951,22033100
05/01/18,30.913347,3631800,45.929539,722100,18.382231,13870600,31.406784,1454385,31.313372,2877300,36.429245,535800,9.172811,579600,6.748,4000,8.323273,20042800
08/01/18,31.5425,2781600,45.820297,1084100,18.299095,15237200,31.641647,3178596,31.280756,4719800,36.599815,839400,9.221864,968100,6.748,0,8.469518,17507000
09/01/18,31.593512,2735100,45.412498,785900,17.476978,32628500,31.863459,2545679,31.076895,3902600,36.384754,956300,8.829444,1002200,6.637,5600,8.41865,31204900
10/01/18,31.786224,2497600,45.011971,634300,18.021978,28035200,31.883038,2537720,31.264442,3542100,36.681404,1062700,9.31997,1548300,6.637,0,8.361424,16253500
11/01/18,32.443707,2578000,46.533966,841500,18.363752,21236100,32.404961,4693067,31.672169,4093300,37.156044,967400,9.56523,1140400,6.637,0,8.552178,15011400
12/01/18,32.687435,2363800,45.681934,784600,18.243671,14187600,33.070415,4317756,32.446854,5068400,37.029984,558100,9.516178,1060500,6.637,0,8.603045,19012500
16/01/18,31.616179,3844900,42.667061,2316300,17.846472,22835400,32.104858,5175657,32.618095,6917800,36.592403,832200,9.76144,2010400,6.208,2300,8.37414,40821800
17/01/18,31.893911,2347800,43.366161,2813300,18.262144,16886600,32.25491,3328137,32.169586,5215700,36.955811,658300,9.859546,1283000,6.208,0,8.488594,29387800
18/01/18,31.876909,2059100,42.980209,4226200,17.920366,23341000,32.183144,2428871,31.998354,4669400,36.725906,761100,9.025654,2750100,6.135,200,8.488594,26257100
19/01/18,31.769218,2510600,41.458195,2533900,18.437656,22636100,32.391914,1373001,32.185909,3960100,37.334045,772800,9.172811,2002300,5.902,3200,8.494951,26213200
22/01/18,31.995934,2278000,42.120895,1422300,18.465366,17637600,32.25491,2338518,32.340839,2860900,37.148636,960200,9.123759,638600,6.08,8000,8.469518,19763900
23/01/18,31.548161,2684100,41.04311,2232700,18.058926,27792100,31.804749,3471289,32.879036,3284000,36.458912,1233000,8.927549,734600,6.08,0,8.075292,49237000
24/01/18,31.825899,2116900,40.394989,1783200,18.105112,26371300,32.398434,3315582,33.89835,8014400,37.074478,1004500,9.221864,662100,6.067,500,8.380501,36168800
25/01/18,31.604837,2522800,41.509171,2289800,18.308331,31662900,31.90913,2269016,33.246006,5814400,37.118973,850900,9.172811,639100,6.009,15000,8.234253,26615500
26/01/18,31.916586,1413900,40.708122,1395500,18.049688,18346700,32.620251,1918367,33.474323,3338400,37.549126,431600,8.927549,534900,6.009,0,8.335991,28822100
29/01/18,32.109299,2507800,40.038147,1626500,18.132822,17668900,32.281002,2630987,32.683342,4742300,36.896477,546600,8.633234,815900,6.138,1800,8.297839,15009000
30/01/18,31.837227,1914400,40.780941,1342800,17.670961,16342600,31.90913,2366431,32.699631,4204300,35.620857,1212200,8.486075,714100,6.138,0,8.259686,21874000
31/01/18,31.803225,2124100,41.057678,1288800,18.012741,15107600,31.980896,2401406,33.033981,5987600,36.006516,786100,8.437025,719900,6.138,0,8.323273,26612200
01/02/18,32.03561,2255700,40.613457,1240400,17.966557,10716700,32.170097,2367440,32.911659,4339300,36.451492,653600,8.633234,664900,6.138,0,8.380501,25301600
02/02/18,30.794313,4950600,38.639942,1644300,16.59943,25449200,31.204529,2599487,31.778172,5936200,35.153622,1057700,8.093657,932400,5.797,100,7.973555,32446800
05/02/18,30.204845,3873600,37.24902,1700300,16.303837,29892000,30.317268,2907314,30.824093,8489700,34.745731,1461700,8.093657,720300,5.748,100,7.878177,35992500
06/02/18,31.281767,6956300,39.004059,1853800,17.310707,38602400,31.139296,4093668,30.685472,8980000,35.613453,1228700,8.387971,685600,5.748,0,8.304197,37584900
07/02/18,30.550598,4165400,39.936199,1678000,16.497818,31024200,30.271601,2666859,30.196199,8964000,35.020142,1161600,7.897446,757900,5.796,400,8.08165,43237900
08/02/18,29.626707,4991900,39.011337,1417800,15.851213,29904000,29.201653,4008472,29.853716,13378900,33.72226,1418000,7.554079,949400,5.84,100,7.859103,42211000
09/02/18,30.448572,5096700,39.440998,1103300,16.22994,34794800,29.854055,5012439,29.976027,11000500,34.486153,1558100,7.603132,1810100,5.84,0,8.208819,47709800
12/02/18,31.281767,5615000,40.118252,955000,16.22994,26314100,30.532558,3015266,30.098351,6256700,34.986286,553400,7.406923,1107300,5.84,0,8.310555,24525500
13/02/18,31.576498,3191000,39.54295,1158900,16.442398,23234600,31.145815,4173483,30.188049,5421600,36.053699,918700,7.750289,1003400,6.004,2100,8.437725,20546800
14/02/18,32.897156,5440700,40.606171,1119100,17.66172,35128700,32.150524,7715507,31.802656,8195500,38.098991,1823100,8.338919,1020500,6.299,1600,8.901895,43366600
15/02/18,33.384602,3404600,40.729969,1182400,17.66172,21663100,32.561535,3648519,32.136974,5359800,37.927307,1265200,8.437025,903500,6.242,1500,8.984557,28524700
16/02/18,32.772453,3362000,39.732288,616900,17.301466,16549400,31.765604,4696205,31.892347,5395600,37.695904,799700,8.191762,805800,6.242,0,8.978199,25933300
20/02/18,31.893911,3964300,40.220207,776100,17.024347,12946500,30.369455,7622127,31.30522,5718400,37.673508,781200,7.897446,567500,6.252,800,8.889178,24613300
21/02/18,31.723881,2268000,40.183792,883400,17.301466,16481500,30.317268,4972756,31.11767,5736600,37.203243,1021600,7.99555,777000,6.252,0,8.685706,31768700
22/02/18,32.086628,2319200,41.123215,1087600,17.698666,16885300,31.054478,5482699,30.685472,4903500,37.830261,926100,8.14271,971600,6.252,0,8.889178,17293100
23/02/18,32.347355,1287900,42.521408,1088400,18.058926,15111700,31.511168,1999976,31.54985,4812800,38.942482,1538100,7.946501,583500,6.252,0,9.029066,27465400
26/02/18,32.880142,2900100,39.113304,4036900,18.040453,13857800,31.876505,2676948,32.063587,4770400,40.144276,1578900,8.289865,607400,6.314,300,9.315199,26454300
